time,gFx,gFy,gFz,TgF
10.28873734,0.0302,-0.0052,1.0177,1.018
10.290906662,0.0305,-0.0052,1.0180,1.018
10.291569527,0.0307,-0.0054,1.0182,1.019
10.294271506,0.0307,-0.0052,1.0185,1.019
10.296720048,0.0310,-0.0049,1.0192,1.020
10.29918885,0.0312,-0.0047,1.0197,1.020
10.30249984,0.0312,-0.0047,1.0200,1.020
10.303839579,0.0310,-0.0042,1.0202,1.021
10.304406194,0.0307,-0.0039,1.0202,1.021
10.306399996,0.0302,-0.0037,1.0202,1.021
10.309067756,0.0300,-0.0037,1.0202,1.021
10.311511819,0.0302,-0.0037,1.0202,1.021
10.312581298,0.0307,-0.0037,1.0202,1.021
10.314703225,0.0307,-0.0034,1.0197,1.020
10.318470985,0.0307,-0.0034,1.0190,1.019
10.319171975,0.0307,-0.0037,1.0182,1.019
10.321058433,0.0310,-0.0037,1.0175,1.018
10.324431819,0.0310,-0.0037,1.0175,1.018
10.326049892,0.0312,-0.0037,1.0177,1.018
10.327651506,0.0315,-0.0034,1.0180,1.018
10.330190985,0.0315,-0.0037,1.0185,1.019
10.331666767,0.0315,-0.0037,1.0190,1.019
10.335763589,0.0312,-0.0034,1.0197,1.020
10.336333746,0.0305,-0.0032,1.0197,1.020
10.339231767,0.0300,-0.0032,1.0197,1.020
10.341229058,0.0297,-0.0032,1.0197,1.020
10.343080725,0.0295,-0.0029,1.0197,1.020
10.344569631,0.0292,-0.0024,1.0200,1.020
10.346878121,0.0290,-0.0022,1.0200,1.020
10.349383225,0.0292,-0.0019,1.0197,1.020
10.351489631,0.0295,-0.0017,1.0195,1.020
10.35398036,0.0300,-0.0014,1.0197,1.020
10.355934839,0.0305,-0.0014,1.0202,1.021
10.358202548,0.0310,-0.0017,1.0207,1.021
10.359789579,0.0315,-0.0019,1.0210,1.021
10.360883121,0.0317,-0.0024,1.0212,1.022
10.363192756,0.0317,-0.0029,1.0215,1.022
10.365556506,0.0315,-0.0032,1.0215,1.022
10.367953589,0.0310,-0.0034,1.0215,1.022
10.370259631,0.0310,-0.0037,1.0217,1.022
10.371893954,0.0307,-0.0034,1.0222,1.023
10.377409735,0.0307,-0.0032,1.0232,1.024
10.378251714,0.0307,-0.0029,1.0242,1.025
10.378875829,0.0310,-0.0024,1.0249,1.025
10.37963786,0.0312,-0.0019,1.0252,1.026
10.382335048,0.0312,-0.0017,1.0255,1.026
10.384763485,0.0315,-0.0014,1.0257,1.026
10.386216298,0.0320,-0.0017,1.0262,1.027
10.388983381,0.0322,-0.0019,1.0270,1.027
10.391411298,0.0330,-0.0024,1.0277,1.028
10.3930501,0.0335,-0.0032,1.0287,1.029
10.395516194,0.0337,-0.0039,1.0294,1.030
10.39705885,0.0335,-0.0047,1.0297,1.030
10.399444006,0.0332,-0.0052,1.0300,1.031
10.401469839,0.0327,-0.0052,1.0297,1.030
10.40392036,0.0320,-0.0052,1.0294,1.030
10.406068225,0.0315,-0.0044,1.0297,1.030
10.408282339,0.0310,-0.0042,1.0297,1.030
10.410436871,0.0307,-0.0037,1.0294,1.030
10.411865256,0.0305,-0.0034,1.0292,1.030
10.4142451,0.0305,-0.0034,1.0289,1.029
10.415901089,0.0305,-0.0034,1.0289,1.029
10.418453798,0.0310,-0.0034,1.0292,1.030
10.419944319,0.0315,-0.0039,1.0297,1.030
10.422427079,0.0322,-0.0044,1.0304,1.031
10.424243017,0.0330,-0.0049,1.0312,1.032
10.426508329,0.0335,-0.0052,1.0319,1.032
10.428935673,0.0340,-0.0056,1.0329,1.033
10.430200673,0.0342,-0.0059,1.0337,1.034
10.432232912,0.0345,-0.0062,1.0342,1.035
10.43448635,0.0342,-0.0064,1.0347,1.035
10.437421714,0.0337,-0.0062,1.0352,1.036
10.439831819,0.0332,-0.0059,1.0349,1.035
10.442155725,0.0327,-0.0056,1.0344,1.035
10.444227339,0.0317,-0.0054,1.0332,1.034
10.445704944,0.0307,-0.0052,1.0317,1.032
10.447904475,0.0305,-0.0049,1.0304,1.031
10.450148902,0.0305,-0.0049,1.0300,1.030
10.45283135,0.0312,-0.0047,1.0304,1.031
10.45428161,0.0317,-0.0047,1.0309,1.031
10.456477079,0.0320,-0.0044,1.0317,1.032
10.46066885,0.0322,-0.0042,1.0322,1.033
10.461475412,0.0325,-0.0044,1.0324,1.033
10.462407079,0.0322,-0.0047,1.0327,1.033
10.464220517,0.0317,-0.0047,1.0329,1.033
10.466391454,0.0307,-0.0047,1.0334,1.034
10.468152131,0.0302,-0.0047,1.0339,1.034
10.470640829,0.0302,-0.0047,1.0347,1.035
10.472925464,0.0300,-0.0047,1.0352,1.036
10.475543173,0.0297,-0.0044,1.0347,1.035
10.476989996,0.0292,-0.0042,1.0334,1.034
10.479420621,0.0288,-0.0042,1.0317,1.032
10.4810776,0.0288,-0.0037,1.0300,1.030
10.483511298,0.0288,-0.0034,1.0287,1.029
10.485066454,0.0288,-0.0029,1.0274,1.028
10.486612964,0.0290,-0.0027,1.0264,1.027
10.489374839,0.0292,-0.0024,1.0257,1.026
10.492065048,0.0297,-0.0024,1.0255,1.026
10.493934058,0.0300,-0.0024,1.0255,1.026
10.496252339,0.0297,-0.0024,1.0255,1.026
10.498435204,0.0292,-0.0029,1.0255,1.026
10.500816089,0.0292,-0.0034,1.0260,1.026
10.501403433,0.0292,-0.0037,1.0270,1.027
10.504220881,0.0295,-0.0042,1.0277,1.028
10.506432131,0.0292,-0.0044,1.0282,1.029
10.509019267,0.0290,-0.0044,1.0285,1.029
10.511354996,0.0292,-0.0044,1.0282,1.029
10.513630985,0.0290,-0.0042,1.0274,1.028
10.514249787,0.0288,-0.0037,1.0262,1.027
10.516806246,0.0282,-0.0029,1.0249,1.025
10.519353277,0.0282,-0.0024,1.0235,1.024
10.521929267,0.0280,-0.0019,1.0222,1.023
10.523988277,0.0280,-0.0014,1.0207,1.021
10.52582411,0.0277,-0.0012,1.0195,1.020
10.527928954,0.0275,-0.0009,1.0188,1.019
10.530479214,0.0275,-0.0014,1.0185,1.019
10.532194423,0.0282,-0.0017,1.0190,1.019
10.534433902,0.0285,-0.0022,1.0197,1.020
10.535151819,0.0290,-0.0024,1.0205,1.021
10.537952183,0.0295,-0.0027,1.0210,1.021
10.539822912,0.0300,-0.0029,1.0212,1.022
10.542322131,0.0300,-0.0027,1.0212,1.022
10.544307652,0.0297,-0.0024,1.0210,1.021
10.546286558,0.0292,-0.0022,1.0207,1.021
10.547991506,0.0285,-0.0019,1.0205,1.021
10.550346871,0.0277,-0.0017,1.0205,1.021
10.551895777,0.0275,-0.0017,1.0205,1.021
10.554790308,0.0270,-0.0017,1.0200,1.020
10.556010881,0.0267,-0.0019,1.0195,1.020
10.558961194,0.0270,-0.0024,1.0188,1.019
10.561099579,0.0275,-0.0027,1.0180,1.018
10.562254423,0.0280,-0.0032,1.0175,1.018
10.565313381,0.0285,-0.0034,1.0167,1.017
10.567997808,0.0290,-0.0037,1.0165,1.017
10.570341141,0.0297,-0.0042,1.0165,1.017
10.573087652,0.0305,-0.0047,1.0173,1.018
10.573840725,0.0312,-0.0049,1.0180,1.018
10.579236402,0.0315,-0.0049,1.0190,1.019
10.580161975,0.0315,-0.0049,1.0202,1.021
10.580759891,0.0315,-0.0049,1.0215,1.022
10.58231385,0.0310,-0.0047,1.0225,1.023
10.583995985,0.0305,-0.0047,1.0230,1.023
10.585352808,0.0300,-0.0049,1.0232,1.024
10.588247287,0.0300,-0.0049,1.0235,1.024
10.591046037,0.0307,-0.0049,1.0237,1.024
10.592963954,0.0320,-0.0047,1.0237,1.024
10.595372444,0.0327,-0.0047,1.0232,1.024
10.595894266,0.0335,-0.0044,1.0225,1.023
10.597947808,0.0345,-0.0042,1.0217,1.022
10.6005926,0.0350,-0.0039,1.0210,1.022
10.603245621,0.0352,-0.0037,1.0202,1.021
10.605562131,0.0350,-0.0037,1.0200,1.021
10.60773036,0.0350,-0.0039,1.0205,1.021
10.610242704,0.0352,-0.0042,1.0212,1.022
10.611704266,0.0352,-0.0047,1.0222,1.023
10.614174579,0.0350,-0.0052,1.0230,1.024
10.616360829,0.0342,-0.0054,1.0235,1.024
10.616885777,0.0337,-0.0056,1.0242,1.025
10.619654996,0.0340,-0.0059,1.0252,1.026
10.621585204,0.0342,-0.0062,1.0262,1.027
10.624043433,0.0345,-0.0062,1.0270,1.028
10.626587027,0.0347,-0.0059,1.0272,1.028
10.627906558,0.0347,-0.0056,1.0277,1.028
10.630308381,0.0350,-0.0052,1.0279,1.029
10.632669579,0.0350,-0.0047,1.0277,1.028
10.635035256,0.0345,-0.0044,1.0272,1.028
10.637543277,0.0340,-0.0044,1.0267,1.027
10.638448225,0.0337,-0.0044,1.0264,1.027
10.640554735,0.0335,-0.0047,1.0262,1.027
10.643901454,0.0332,-0.0049,1.0262,1.027
10.645038641,0.0330,-0.0054,1.0262,1.027
10.647604058,0.0330,-0.0056,1.0267,1.027
10.649224839,0.0330,-0.0059,1.0274,1.028
10.650413433,0.0335,-0.0059,1.0282,1.029
10.652551246,0.0340,-0.0059,1.0292,1.030
10.655240933,0.0342,-0.0054,1.0300,1.031
10.657918433,0.0340,-0.0049,1.0304,1.031
10.660511558,0.0340,-0.0042,1.0304,1.031
10.661321871,0.0337,-0.0037,1.0302,1.031
10.663634162,0.0332,-0.0032,1.0300,1.030
10.665656975,0.0330,-0.0024,1.0297,1.030
10.668204944,0.0330,-0.0024,1.0294,1.030
10.670713641,0.0330,-0.0024,1.0294,1.030
10.672003121,0.0332,-0.0027,1.0292,1.030
10.67436661,0.0335,-0.0027,1.0287,1.029
10.679507444,0.0335,-0.0029,1.0285,1.029
10.680373173,0.0332,-0.0034,1.0277,1.028
10.680924579,0.0327,-0.0039,1.0270,1.027
10.682360881,0.0325,-0.0039,1.0262,1.027
10.684010621,0.0320,-0.0037,1.0262,1.027
10.686730933,0.0317,-0.0032,1.0267,1.027
10.689299631,0.0310,-0.0029,1.0274,1.028
10.691597027,0.0305,-0.0027,1.0282,1.029
10.693065673,0.0300,-0.0024,1.0294,1.030
10.695430256,0.0297,-0.0022,1.0307,1.031
10.697233694,0.0297,-0.0019,1.0317,1.032
10.699468225,0.0295,-0.0017,1.0324,1.033
10.701201454,0.0295,-0.0014,1.0327,1.033
10.703835204,0.0297,-0.0012,1.0327,1.033
10.705488537,0.0300,-0.0009,1.0329,1.033
10.707515412,0.0302,-0.0007,1.0327,1.033
10.710255256,0.0300,-0.0004,1.0319,1.032
10.712120621,0.0295,-0.0002,1.0314,1.032
10.714476923,0.0290,-0.0002,1.0307,1.031
10.715774266,0.0282,0.0001,1.0302,1.031
10.718382079,0.0270,0.0001,1.0294,1.030
10.721693173,0.0260,0.0001,1.0287,1.029
10.722824006,0.0248,0.0001,1.0277,1.028
10.725103902,0.0240,0.0003,1.0272,1.027
10.727161037,0.0238,0.0006,1.0272,1.027
10.729519787,0.0243,0.0008,1.0279,1.028
10.729979839,0.0250,0.0011,1.0287,1.029
10.732437287,0.0262,0.0013,1.0292,1.030
10.73507635,0.0275,0.0021,1.0300,1.030
10.737950881,0.0285,0.0026,1.0304,1.031
10.740040048,0.0288,0.0031,1.0304,1.031
10.742209839,0.0285,0.0033,1.0300,1.030
10.742813902,0.0277,0.0033,1.0292,1.030
10.745338746,0.0270,0.0033,1.0289,1.029
10.748016298,0.0262,0.0031,1.0289,1.029
10.750037444,0.0260,0.0028,1.0289,1.029
10.752394787,0.0258,0.0021,1.0282,1.029
10.753755256,0.0255,0.0018,1.0270,1.027
10.756094944,0.0253,0.0013,1.0255,1.026
10.758504319,0.0255,0.0013,1.0242,1.025
10.762716298,0.0262,0.0011,1.0235,1.024
10.763365829,0.0270,0.0011,1.0232,1.024
10.763701246,0.0280,0.0011,1.0235,1.024
10.766289683,0.0290,0.0011,1.0242,1.025
10.767840464,0.0297,0.0011,1.0252,1.026
10.77062286,0.0302,0.0011,1.0264,1.027
10.772068433,0.0302,0.0011,1.0272,1.028
10.77464411,0.0297,0.0008,1.0277,1.028
10.777174214,0.0285,0.0006,1.0279,1.028
10.779186141,0.0277,0.0001,1.0287,1.029
10.781195048,0.0273,-0.0004,1.0287,1.029
10.783559371,0.0273,-0.0009,1.0289,1.029
10.785762496,0.0277,-0.0017,1.0287,1.029
10.786605933,0.0288,-0.0024,1.0285,1.029
10.789949214,0.0300,-0.0029,1.0277,1.028
10.791649058,0.0310,-0.0037,1.0267,1.027
10.794196298,0.0320,-0.0039,1.0249,1.025
10.7962676,0.0322,-0.0044,1.0230,1.023
10.798500204,0.0322,-0.0049,1.0212,1.022
10.799995725,0.0317,-0.0054,1.0197,1.020
10.802358537,0.0315,-0.0056,1.0188,1.019
10.803810152,0.0312,-0.0062,1.0180,1.018
10.806702339,0.0312,-0.0067,1.0180,1.018
10.808626141,0.0317,-0.0071,1.0185,1.019
10.811196454,0.0322,-0.0079,1.0192,1.020
10.813407131,0.0330,-0.0084,1.0200,1.021
10.815976402,0.0337,-0.0091,1.0207,1.021
10.816501193,0.0345,-0.0096,1.0215,1.022
10.81804385,0.0352,-0.0101,1.0222,1.023
10.820766714,0.0362,-0.0109,1.0227,1.023
10.823421193,0.0372,-0.0119,1.0230,1.024
10.825536871,0.0377,-0.0124,1.0227,1.023
10.827838746,0.0380,-0.0124,1.0225,1.023
10.830256402,0.0377,-0.0124,1.0220,1.023
10.83152411,0.0374,-0.0124,1.0207,1.021
10.833277496,0.0372,-0.0119,1.0197,1.020
10.836201454,0.0370,-0.0111,1.0188,1.019
10.838588954,0.0365,-0.0104,1.0180,1.019
10.841229631,0.0360,-0.0099,1.0173,1.018
10.842855204,0.0360,-0.0094,1.0165,1.017
10.843444371,0.0362,-0.0091,1.0160,1.017
10.845973693,0.0360,-0.0091,1.0162,1.017
10.848542235,0.0357,-0.0094,1.0167,1.017
10.85066135,0.0355,-0.0099,1.0175,1.018
10.852952496,0.0355,-0.0104,1.0188,1.019
10.856840673,0.0355,-0.0109,1.0202,1.021
10.857280725,0.0352,-0.0111,1.0215,1.022
10.859171662,0.0347,-0.0111,1.0222,1.023
10.864081141,0.0342,-0.0111,1.0230,1.024
10.864805881,0.0337,-0.0106,1.0232,1.024
10.865146662,0.0330,-0.0099,1.0237,1.024
10.867516402,0.0325,-0.0094,1.0242,1.025
10.870330621,0.0317,-0.0089,1.0245,1.025
10.870882496,0.0312,-0.0081,1.0242,1.025
10.873268225,0.0310,-0.0076,1.0235,1.024
10.875535985,0.0307,-0.0071,1.0230,1.023
10.877601766,0.0302,-0.0069,1.0220,1.022
10.879669527,0.0295,-0.0069,1.0212,1.022
10.882071506,0.0290,-0.0069,1.0207,1.021
10.884365568,0.0290,-0.0071,1.0210,1.021
10.886661454,0.0292,-0.0074,1.0222,1.023
10.887174839,0.0295,-0.0074,1.0242,1.025
10.889827496,0.0300,-0.0071,1.0257,1.026
10.89222036,0.0305,-0.0069,1.0272,1.028
10.894647079,0.0305,-0.0056,1.0285,1.029
10.895909579,0.0300,-0.0044,1.0294,1.030
10.898667652,0.0295,-0.0029,1.0300,1.030
10.900841766,0.0290,-0.0017,1.0302,1.031
10.902935829,0.0288,-0.0004,1.0304,1.031
10.905283433,0.0285,0.0008,1.0304,1.031
10.907364318,0.0288,0.0016,1.0302,1.031
10.908870985,0.0288,0.0018,1.0297,1.030
10.911088173,0.0290,0.0021,1.0287,1.029
10.913065829,0.0288,0.0021,1.0274,1.028
10.915319787,0.0282,0.0021,1.0262,1.027
10.916999318,0.0277,0.0016,1.0257,1.026
10.91942286,0.0273,0.0011,1.0260,1.026
10.921895568,0.0270,0.0008,1.0264,1.027
10.924077339,0.0267,0.0006,1.0277,1.028
10.924843225,0.0260,0.0006,1.0289,1.029
10.928563798,0.0258,0.0008,1.0304,1.031
10.930026766,0.0253,0.0013,1.0319,1.032
10.932369266,0.0255,0.0021,1.0332,1.034
10.934658589,0.0255,0.0028,1.0339,1.034
10.936052912,0.0255,0.0036,1.0344,1.035
10.939307079,0.0258,0.0045,1.0347,1.035
10.940444787,0.0262,0.0051,1.0344,1.035
10.94257536,0.0270,0.0056,1.0339,1.034
10.945100933,0.0273,0.0058,1.0332,1.034
10.947082391,0.0273,0.0056,1.0329,1.033
10.94913135,0.0270,0.0053,1.0327,1.033
10.951568121,0.0265,0.0048,1.0324,1.033
10.953208277,0.0258,0.0043,1.0314,1.032
10.956011037,0.0245,0.0033,1.0307,1.031
10.957645048,0.0233,0.0028,1.0300,1.030
10.959691298,0.0225,0.0021,1.0292,1.029
10.962203329,0.0225,0.0016,1.0287,1.029
10.963759996,0.0230,0.0016,1.0285,1.029
10.964998537,0.0243,0.0016,1.0289,1.029
10.967379058,0.0258,0.0021,1.0297,1.030
10.969760985,0.0273,0.0023,1.0304,1.031
10.972194266,0.0290,0.0028,1.0309,1.031
10.974633016,0.0305,0.0031,1.0314,1.032
10.975730152,0.0315,0.0033,1.0319,1.032
10.981680204,0.0320,0.0033,1.0324,1.033
10.98236286,0.0320,0.0033,1.0324,1.033
10.983021402,0.0315,0.0028,1.0324,1.033
10.984491193,0.0307,0.0021,1.0317,1.032
10.98684385,0.0295,0.0011,1.0302,1.031
10.989474318,0.0288,0.0003,1.0287,1.029
10.991392704,0.0285,-0.0007,1.0270,1.027
10.993005673,0.0290,-0.0017,1.0255,1.026
10.995194318,0.0302,-0.0022,1.0242,1.025
10.997117131,0.0315,-0.0027,1.0235,1.024
10.9994401,0.0330,-0.0032,1.0232,1.024
11.001156454,0.0350,-0.0032,1.0232,1.024
11.003812287,0.0362,-0.0032,1.0235,1.024
11.006023641,0.0367,-0.0032,1.0245,1.025
11.008314631,0.0370,-0.0034,1.0257,1.026
11.008823798,0.0365,-0.0042,1.0270,1.028
11.012010464,0.0357,-0.0049,1.0277,1.028
11.0137301,0.0347,-0.0054,1.0282,1.029
11.016099006,0.0337,-0.0062,1.0282,1.029
11.01770635,0.0325,-0.0067,1.0277,1.028
11.02017812,0.0315,-0.0074,1.0270,1.027
11.022509214,0.0315,-0.0079,1.0257,1.026
11.0239251,0.0325,-0.0084,1.0247,1.025
11.026419162,0.0340,-0.0084,1.0245,1.025
11.028413329,0.0357,-0.0086,1.0245,1.025
11.030352756,0.0377,-0.0089,1.0242,1.025
11.032010881,0.0392,-0.0089,1.0237,1.025
11.034628589,0.0400,-0.0086,1.0230,1.024
11.036154735,0.0397,-0.0081,1.0225,1.023
11.038254214,0.0389,-0.0081,1.0217,1.022
11.040946454,0.0377,-0.0084,1.0212,1.022
11.043618954,0.0362,-0.0084,1.0210,1.022
11.045528016,0.0347,-0.0086,1.0212,1.022
11.047699475,0.0335,-0.0089,1.0217,1.022
11.049199943,0.0330,-0.0091,1.0220,1.023
11.051113225,0.0332,-0.0094,1.0220,1.023
11.053464683,0.0335,-0.0091,1.0215,1.022
11.055856766,0.0340,-0.0089,1.0210,1.022
11.058263641,0.0350,-0.0086,1.0205,1.021
11.060525985,0.0360,-0.0081,1.0202,1.021
11.064498433,0.0372,-0.0081,1.0205,1.021
11.065345985,0.0382,-0.0081,1.0207,1.021
11.066442964,0.0387,-0.0084,1.0207,1.022
11.068169787,0.0385,-0.0089,1.0207,1.021
11.070637912,0.0377,-0.0094,1.0205,1.021
11.072009943,0.0365,-0.0096,1.0202,1.021
11.07450687,0.0350,-0.0101,1.0200,1.021
11.076206766,0.0332,-0.0101,1.0202,1.021
11.078826975,0.0320,-0.0104,1.0205,1.021
11.080969214,0.0320,-0.0101,1.0200,1.021
11.083442079,0.0322,-0.0096,1.0197,1.020
11.085202027,0.0325,-0.0089,1.0200,1.021
11.087738068,0.0327,-0.0079,1.0207,1.021
11.089132235,0.0332,-0.0071,1.0210,1.022
11.091118589,0.0337,-0.0064,1.0212,1.022
11.092742912,0.0340,-0.0059,1.0217,1.022
11.095908798,0.0337,-0.0054,1.0227,1.023
11.097517495,0.0332,-0.0049,1.0237,1.024
11.099966662,0.0325,-0.0049,1.0247,1.025
11.102283798,0.0317,-0.0052,1.0257,1.026
11.104469162,0.0307,-0.0052,1.0267,1.027
11.106938433,0.0295,-0.0052,1.0272,1.028
11.108484683,0.0285,-0.0052,1.0274,1.028
11.11092062,0.0277,-0.0049,1.0274,1.028
11.113069943,0.0275,-0.0049,1.0270,1.027
11.115850516,0.0267,-0.0049,1.0264,1.027
11.116570985,0.0262,-0.0049,1.0260,1.026
11.118120777,0.0262,-0.0049,1.0262,1.027
11.119893693,0.0267,-0.0049,1.0264,1.027
11.12264885,0.0273,-0.0047,1.0270,1.027
11.125110048,0.0273,-0.0047,1.0277,1.028
11.127397704,0.0270,-0.0044,1.0287,1.029
11.129263641,0.0267,-0.0044,1.0297,1.030
11.131778902,0.0265,-0.0047,1.0309,1.031
11.134029995,0.0265,-0.0047,1.0324,1.033
11.136280412,0.0265,-0.0047,1.0337,1.034
11.137012287,0.0265,-0.0047,1.0347,1.035
11.139617235,0.0265,-0.0044,1.0349,1.035
11.141696558,0.0265,-0.0044,1.0352,1.036
11.143956975,0.0265,-0.0039,1.0352,1.036
11.14593786,0.0265,-0.0037,1.0352,1.036
11.147360308,0.0270,-0.0029,1.0349,1.035
11.150083693,0.0277,-0.0024,1.0344,1.035
11.152417183,0.0282,-0.0019,1.0334,1.034
11.154888537,0.0288,-0.0014,1.0324,1.033
11.15737937,0.0288,-0.0009,1.0314,1.032
11.159016662,0.0285,-0.0007,1.0304,1.031
11.160250881,0.0282,-0.0004,1.0300,1.030
11.163137704,0.0280,-0.0007,1.0302,1.031
11.165158798,0.0280,-0.0004,1.0314,1.032
11.167366402,0.0280,-0.0004,1.0327,1.033
11.169401714,0.0280,-0.0004,1.0337,1.034
11.171793173,0.0280,-0.0004,1.0342,1.035
11.173041245,0.0282,-0.0002,1.0342,1.035
11.175341089,0.0280,0.0001,1.0342,1.035
11.177256818,0.0282,0.0003,1.0342,1.035
11.182348745,0.0288,0.0003,1.0342,1.035
11.183151193,0.0297,-0.0002,1.0339,1.034
11.183809787,0.0302,-0.0004,1.0337,1.034
11.185986818,0.0302,-0.0009,1.0332,1.034
11.187853016,0.0302,-0.0012,1.0324,1.033
11.190612287,0.0302,-0.0014,1.0312,1.032
11.192728954,0.0305,-0.0014,1.0300,1.030
11.195143954,0.0300,-0.0014,1.0287,1.029
11.196454943,0.0297,-0.0012,1.0277,1.028
11.198266714,0.0292,-0.0007,1.0267,1.027
11.200262443,0.0292,-0.0004,1.0260,1.026
11.201852027,0.0292,-0.0002,1.0255,1.026
11.204529839,0.0295,0.0003,1.0257,1.026
11.206990829,0.0300,0.0006,1.0262,1.027
11.209072339,0.0310,0.0006,1.0264,1.027
11.211448745,0.0317,0.0003,1.0270,1.027
11.213359631,0.0325,0.0001,1.0274,1.028
11.215390516,0.0327,-0.0002,1.0274,1.028
11.21722036,0.0327,-0.0004,1.0270,1.027
11.219524631,0.0327,-0.0007,1.0264,1.027
11.221258329,0.0327,-0.0009,1.0260,1.026
11.224084631,0.0330,-0.0014,1.0255,1.026
11.226318016,0.0330,-0.0014,1.0249,1.025
11.228114735,0.0330,-0.0014,1.0242,1.025
11.23028937,0.0327,-0.0014,1.0225,1.023
11.231477912,0.0322,-0.0014,1.0202,1.021
11.233820308,0.0315,-0.0014,1.0180,1.018
11.23602937,0.0307,-0.0017,1.0165,1.017
11.238368225,0.0307,-0.0017,1.0158,1.016
11.239726089,0.0312,-0.0019,1.0160,1.016
11.242115204,0.0320,-0.0019,1.0167,1.017
11.244404735,0.0325,-0.0019,1.0175,1.018
11.246739943,0.0327,-0.0017,1.0185,1.019
11.248914683,0.0327,-0.0017,1.0195,1.020
11.251023693,0.0330,-0.0017,1.0205,1.021
11.253207235,0.0332,-0.0014,1.0212,1.022
11.254137079,0.0330,-0.0014,1.0217,1.022
11.256039527,0.0330,-0.0017,1.0225,1.023
11.259155308,0.0332,-0.0027,1.0222,1.023
11.261254579,0.0332,-0.0037,1.0217,1.022
11.263632443,0.0337,-0.0047,1.0207,1.021
11.265019683,0.0340,-0.0056,1.0195,1.020
11.267516454,0.0340,-0.0067,1.0185,1.019
11.269207391,0.0340,-0.0074,1.0173,1.018
11.271532808,0.0342,-0.0081,1.0162,1.017
11.273926506,0.0342,-0.0084,1.0152,1.016
11.276247756,0.0335,-0.0084,1.0145,1.015
11.278026766,0.0325,-0.0081,1.0143,1.015
11.282373016,0.0315,-0.0079,1.0148,1.015
11.283283589,0.0307,-0.0079,1.0152,1.016
11.283887964,0.0297,-0.0074,1.0162,1.017
11.286205568,0.0295,-0.0069,1.0180,1.018
11.287709579,0.0295,-0.0064,1.0197,1.020
11.291235412,0.0302,-0.0062,1.0215,1.022
11.292037183,0.0310,-0.0059,1.0227,1.023
11.294488954,0.0315,-0.0054,1.0237,1.024
11.296845672,0.0320,-0.0052,1.0240,1.024
11.2992476,0.0322,-0.0049,1.0242,1.025
11.301484214,0.0322,-0.0049,1.0245,1.025
11.303664683,0.0320,-0.0049,1.0245,1.025
11.304290672,0.0315,-0.0049,1.0247,1.025
11.307234527,0.0307,-0.0052,1.0245,1.025
11.309454266,0.0300,-0.0054,1.0242,1.025
11.310797079,0.0292,-0.0059,1.0240,1.024
11.313762131,0.0282,-0.0062,1.0235,1.024
11.315444839,0.0273,-0.0067,1.0232,1.024
11.317614839,0.0265,-0.0067,1.0232,1.024
11.319913277,0.0265,-0.0067,1.0240,1.024
11.322170829,0.0275,-0.0067,1.0255,1.026
11.324749266,0.0282,-0.0067,1.0274,1.028
11.327970464,0.0290,-0.0067,1.0292,1.030
11.329185204,0.0297,-0.0069,1.0307,1.031
11.331206402,0.0302,-0.0071,1.0319,1.032
11.332457079,0.0310,-0.0074,1.0329,1.033
11.334902495,0.0307,-0.0076,1.0339,1.034
11.336949266,0.0300,-0.0076,1.0344,1.035
11.338809631,0.0290,-0.0076,1.0344,1.035
11.341366402,0.0285,-0.0079,1.0337,1.034
11.343479943,0.0282,-0.0079,1.0334,1.034
11.3451576,0.0285,-0.0076,1.0327,1.033
11.347547339,0.0290,-0.0071,1.0319,1.032
11.349260985,0.0297,-0.0064,1.0309,1.031
11.351505308,0.0307,-0.0059,1.0300,1.030
11.353161766,0.0312,-0.0052,1.0289,1.029
11.355826245,0.0315,-0.0049,1.0285,1.029
11.357470672,0.0317,-0.0049,1.0285,1.029
11.360071766,0.0325,-0.0049,1.0287,1.029
11.362448225,0.0330,-0.0049,1.0300,1.030
11.367054266,0.0335,-0.0047,1.0317,1.032
11.367993225,0.0335,-0.0042,1.0332,1.034
11.368554318,0.0330,-0.0037,1.0344,1.035
11.370143172,0.0325,-0.0032,1.0347,1.035
11.372396558,0.0320,-0.0027,1.0347,1.035
11.374966141,0.0312,-0.0022,1.0344,1.035
11.37783411,0.0310,-0.0017,1.0347,1.035
11.379239579,0.0310,-0.0012,1.0347,1.035
11.381384422,0.0312,-0.0009,1.0344,1.035
11.383385047,0.0317,-0.0007,1.0342,1.035
11.385024995,0.0320,-0.0007,1.0339,1.034
11.387204214,0.0315,-0.0004,1.0337,1.034
11.389346975,0.0310,-0.0007,1.0329,1.033
11.391789891,0.0307,-0.0007,1.0322,1.033
11.393850047,0.0307,-0.0004,1.0317,1.032
11.396289422,0.0310,0.0001,1.0314,1.032
11.398242964,0.0312,0.0013,1.0317,1.032
11.399843693,0.0315,0.0033,1.0322,1.033
11.402285464,0.0315,0.0053,1.0329,1.033
11.404410152,0.0310,0.0073,1.0339,1.034
11.406802808,0.0307,0.0085,1.0352,1.036
11.408964214,0.0307,0.0090,1.0362,1.037
11.410216922,0.0302,0.0085,1.0362,1.037
11.41259286,0.0305,0.0068,1.0347,1.035
11.414981766,0.0315,0.0051,1.0324,1.033
11.416990568,0.0322,0.0031,1.0304,1.031
11.419414422,0.0327,0.0008,1.0292,1.030
11.419990724,0.0335,-0.0014,1.0282,1.029
