time,gFx,gFy,gFz,TgF
32.52261129,-0.0579,0.0008,0.9552,0.957
32.523348165,-0.0587,0.0003,0.9558,0.958
32.527988634,-0.0596,-0.0002,0.9565,0.958
32.528930821,-0.0602,-0.0007,0.9573,0.959
32.531017175,-0.0604,-0.0012,0.9577,0.960
32.53231629,-0.0606,-0.0017,0.9582,0.960
32.534278373,-0.0604,-0.0019,0.9587,0.961
32.536430561,-0.0602,-0.0019,0.9590,0.961
32.539466082,-0.0594,-0.0019,0.9587,0.961
32.540510925,-0.0587,-0.0017,0.9585,0.960
32.543161863,-0.0584,-0.0014,0.9577,0.960
32.544275196,-0.0584,-0.0012,0.9573,0.959
32.546867905,-0.0584,-0.0009,0.9565,0.958
32.548360352,-0.0584,-0.0004,0.9555,0.957
32.55108879,-0.0581,-0.0002,0.9547,0.957
32.553520509,-0.0587,0.0003,0.9540,0.956
32.55561353,-0.0591,0.0003,0.9537,0.956
32.558287071,-0.0596,0.0006,0.9537,0.956
32.559708009,-0.0602,0.0006,0.9533,0.955
32.561222436,-0.0602,0.0006,0.9530,0.955
32.563200405,-0.0606,0.0006,0.9530,0.955
32.56591978,-0.0609,0.0006,0.9528,0.955
32.568405092,-0.0609,0.0006,0.9525,0.954
32.571635196,-0.0606,0.0003,0.9522,0.954
32.572383009,-0.0606,0.0003,0.9518,0.954
32.57397155,-0.0606,0.0003,0.9515,0.953
32.576731602,-0.0609,0.0001,0.9510,0.953
32.579202592,-0.0606,0.0001,0.9503,0.952
32.580513165,-0.0606,0.0003,0.9493,0.951
32.582793738,-0.0606,0.0006,0.9485,0.950
32.584331863,-0.0611,0.0006,0.9475,0.949
32.586998842,-0.0614,0.0008,0.9470,0.949
32.588956082,-0.0616,0.0008,0.9465,0.949
32.591897227,-0.0616,0.0008,0.9458,0.948
32.59372155,-0.0619,0.0011,0.9455,0.948
32.595347175,-0.0621,0.0013,0.9455,0.948
32.597884884,-0.0621,0.0013,0.9450,0.947
32.60013978,-0.0616,0.0013,0.9448,0.947
32.602370925,-0.0609,0.0013,0.9446,0.947
32.604692123,-0.0599,0.0013,0.9446,0.946
32.606212592,-0.0589,0.0011,0.9446,0.946
32.607360405,-0.0577,0.0008,0.9446,0.946
32.610142227,-0.0569,0.0006,0.9443,0.946
32.612532384,-0.0566,0.0003,0.9446,0.946
32.614149467,-0.0566,-0.0002,0.9446,0.946
32.615615352,-0.0569,-0.0002,0.9446,0.946
32.617917488,-0.0572,-0.0004,0.9443,0.946
32.620432175,-0.0574,-0.0007,0.9446,0.946
32.623154467,-0.0579,-0.0007,0.9448,0.947
32.628718738,-0.0584,-0.0007,0.9450,0.947
32.629628686,-0.0587,-0.0004,0.9450,0.947
32.630422696,-0.0584,-0.0002,0.9448,0.947
32.632551446,-0.0581,0.0003,0.9446,0.946
32.633606394,-0.0577,0.0006,0.9440,0.946
32.635845925,-0.0572,0.0011,0.9440,0.946
32.639129571,-0.0566,0.0013,0.9440,0.946
32.640492175,-0.0559,0.0013,0.9440,0.946
32.642311446,-0.0552,0.0016,0.9440,0.946
32.64552879,-0.0547,0.0016,0.9440,0.946
32.645894102,-0.0542,0.0016,0.9443,0.946
32.648273113,-0.0539,0.0013,0.9446,0.946
32.65028879,-0.0539,0.0011,0.9448,0.946
32.652395925,-0.0542,0.0008,0.9453,0.947
32.65536655,-0.0547,0.0003,0.9455,0.947
32.656242071,-0.0554,0.0001,0.9460,0.948
32.659121082,-0.0559,-0.0002,0.9463,0.948
32.660619727,-0.0562,-0.0002,0.9465,0.948
32.663091602,-0.0564,-0.0002,0.9465,0.948
32.664746082,-0.0566,-0.0004,0.9465,0.948
32.666709623,-0.0566,-0.0004,0.9468,0.948
32.669167644,-0.0566,-0.0004,0.9468,0.948
32.671514884,-0.0564,-0.0007,0.9468,0.948
32.672253998,-0.0562,-0.0007,0.9465,0.948
32.675648738,-0.0562,-0.0007,0.9465,0.948
32.677873946,-0.0564,-0.0007,0.9465,0.948
32.680835404,-0.0564,-0.0007,0.9465,0.948
32.681362904,-0.0566,-0.0007,0.9465,0.948
32.683523165,-0.0572,-0.0009,0.9465,0.948
32.685484467,-0.0579,-0.0009,0.9468,0.949
32.688153269,-0.0584,-0.0009,0.9468,0.949
32.689909415,-0.0584,-0.0012,0.9470,0.949
32.692642175,-0.0587,-0.0012,0.9475,0.949
32.693737384,-0.0587,-0.0012,0.9480,0.950
32.696034779,-0.0584,-0.0014,0.9483,0.950
32.698058529,-0.0581,-0.0017,0.9485,0.950
32.70070879,-0.0577,-0.0017,0.9488,0.951
32.703829727,-0.0572,-0.0017,0.9490,0.951
32.704347227,-0.0566,-0.0019,0.9490,0.951
32.707513946,-0.0564,-0.0019,0.9493,0.951
32.708256602,-0.0559,-0.0022,0.9493,0.951
32.710773998,-0.0559,-0.0027,0.9493,0.951
32.713329207,-0.0562,-0.0029,0.9490,0.951
32.715618582,-0.0564,-0.0029,0.9488,0.950
32.718043321,-0.0572,-0.0029,0.9488,0.950
32.718589779,-0.0577,-0.0029,0.9485,0.950
32.721219519,-0.0584,-0.0029,0.9483,0.950
32.723803998,-0.0589,-0.0027,0.9483,0.950
32.724793686,-0.0594,-0.0027,0.9483,0.950
32.729190457,-0.0596,-0.0027,0.9480,0.950
32.730338269,-0.0599,-0.0024,0.9478,0.950
32.732193477,-0.0596,-0.0024,0.9475,0.949
32.733911186,-0.0596,-0.0024,0.9473,0.949
32.7369678,-0.0596,-0.0022,0.9465,0.948
32.737867279,-0.0599,-0.0022,0.9460,0.948
32.740333582,-0.0599,-0.0019,0.9453,0.947
32.74263629,-0.0599,-0.0017,0.9446,0.946
32.74427254,-0.0599,-0.0014,0.9440,0.946
32.746925457,-0.0596,-0.0014,0.9435,0.945
32.748392279,-0.0599,-0.0014,0.9433,0.945
32.750487071,-0.0602,-0.0012,0.9428,0.945
32.752841029,-0.0604,-0.0012,0.9425,0.944
32.75590155,-0.0606,-0.0012,0.9423,0.944
32.75763155,-0.0609,-0.0012,0.9425,0.945
32.759412957,-0.0611,-0.0009,0.9428,0.945
32.761589675,-0.0611,-0.0012,0.9433,0.945
32.763993113,-0.0606,-0.0012,0.9435,0.945
32.764616082,-0.0602,-0.0012,0.9438,0.946
32.767322332,-0.0596,-0.0012,0.9440,0.946
32.76977504,-0.0594,-0.0012,0.9440,0.946
32.772292175,-0.0589,-0.0012,0.9443,0.946
32.774216446,-0.0584,-0.0012,0.9443,0.946
32.776096863,-0.0579,-0.0009,0.9440,0.946
32.777876707,-0.0577,-0.0007,0.9440,0.946
32.77949905,-0.0574,-0.0004,0.9435,0.945
32.781882644,-0.0572,-0.0004,0.9435,0.945
32.7834178,-0.0572,-0.0002,0.9438,0.946
32.786407696,-0.0572,0.0001,0.9438,0.946
32.788980248,-0.0574,0.0006,0.9443,0.946
32.791042957,-0.0574,0.0008,0.9443,0.946
32.792937644,-0.0574,0.0011,0.9440,0.946
32.794495509,-0.0577,0.0011,0.9443,0.946
32.79668379,-0.0579,0.0013,0.9448,0.947
32.799155717,-0.0581,0.0013,0.9450,0.947
32.800547957,-0.0579,0.0016,0.9453,0.947
32.802784832,-0.0574,0.0013,0.9455,0.947
32.804728061,-0.0574,0.0013,0.9460,0.948
32.807342332,-0.0574,0.0016,0.9465,0.948
32.808630925,-0.0572,0.0016,0.9468,0.949
32.811716863,-0.0572,0.0016,0.9468,0.949
32.813289727,-0.0572,0.0018,0.9470,0.949
32.815950977,-0.0577,0.0018,0.9470,0.949
32.817985561,-0.0579,0.0018,0.9470,0.949
32.820418061,-0.0581,0.0021,0.9473,0.949
32.822658165,-0.0581,0.0021,0.9473,0.949
32.824279884,-0.0581,0.0021,0.9475,0.949
32.828905613,-0.0584,0.0023,0.9483,0.950
32.829614936,-0.0587,0.0021,0.9488,0.951
32.830151707,-0.0587,0.0021,0.9488,0.951
32.832700196,-0.0587,0.0021,0.9488,0.951
32.834286602,-0.0587,0.0018,0.9490,0.951
32.835801602,-0.0584,0.0016,0.9490,0.951
32.838807436,-0.0579,0.0013,0.9495,0.951
32.840713529,-0.0577,0.0008,0.9498,0.952
32.843296654,-0.0572,0.0006,0.9503,0.952
32.844291134,-0.0566,0.0001,0.9505,0.952
32.847290092,-0.0564,-0.0004,0.9510,0.953
32.848561915,-0.0562,-0.0007,0.9510,0.953
32.850997696,-0.0559,-0.0009,0.9513,0.953
32.852892696,-0.0562,-0.0009,0.9513,0.953
32.855227592,-0.0564,-0.0009,0.9515,0.953
32.857763529,-0.0566,-0.0009,0.9513,0.953
32.86011254,-0.0569,-0.0007,0.9513,0.953
32.861865769,-0.0572,-0.0004,0.9510,0.953
32.864321029,-0.0574,-0.0004,0.9513,0.953
32.865270821,-0.0577,-0.0002,0.9518,0.954
32.867833686,-0.0577,0.0001,0.9518,0.954
32.870218738,-0.0577,0.0003,0.9518,0.954
32.873500613,-0.0577,0.0003,0.9513,0.953
32.874379571,-0.0579,0.0003,0.9513,0.953
32.876515977,-0.0579,0.0003,0.9513,0.953
32.878169102,-0.0579,0.0001,0.9513,0.953
32.880579363,-0.0579,0.0001,0.9513,0.953
32.882964363,-0.0577,-0.0002,0.9513,0.953
32.884421238,-0.0579,-0.0004,0.9513,0.953
32.887414988,-0.0581,-0.0009,0.9510,0.953
32.889548217,-0.0581,-0.0009,0.9508,0.953
32.891106706,-0.0584,-0.0012,0.9508,0.953
32.89238155,-0.0591,-0.0012,0.9510,0.953
32.895521915,-0.0596,-0.0014,0.9510,0.953
32.898294623,-0.0602,-0.0017,0.9508,0.953
32.90016879,-0.0606,-0.0017,0.9508,0.953
32.901899884,-0.0611,-0.0017,0.9505,0.952
32.904396863,-0.0614,-0.0017,0.9505,0.952
32.905130613,-0.0616,-0.0017,0.9505,0.953
32.907953321,-0.0614,-0.0017,0.9505,0.952
32.910134363,-0.0609,-0.0017,0.9503,0.952
32.912162748,-0.0604,-0.0014,0.9503,0.952
32.913996706,-0.0604,-0.0014,0.9500,0.952
32.916541967,-0.0602,-0.0012,0.9498,0.952
32.918588009,-0.0599,-0.0012,0.9495,0.951
32.920630665,-0.0596,-0.0012,0.9493,0.951
32.923233894,-0.0594,-0.0012,0.9493,0.951
32.924524519,-0.0594,-0.0014,0.9495,0.951
32.928944936,-0.0596,-0.0014,0.9498,0.952
32.92960655,-0.0594,-0.0017,0.9495,0.951
32.931347644,-0.0594,-0.0019,0.9495,0.951
32.933624363,-0.0591,-0.0019,0.9493,0.951
32.935263425,-0.0591,-0.0019,0.9493,0.951
32.937733946,-0.0589,-0.0019,0.9495,0.951
32.940018894,-0.0587,-0.0017,0.9495,0.951
32.941709623,-0.0581,-0.0014,0.9495,0.951
32.943666654,-0.0579,-0.0009,0.9493,0.951
32.944753217,-0.0577,-0.0004,0.9490,0.951
32.94681629,-0.0572,-0.0002,0.9488,0.950
32.949822748,-0.0566,0.0003,0.9490,0.951
32.952004571,-0.0562,0.0003,0.9493,0.951
32.9547278,-0.0562,0.0006,0.9493,0.951
32.955517071,-0.0564,0.0006,0.9493,0.951
32.958207436,-0.0566,0.0006,0.9490,0.951
32.96041504,-0.0569,0.0003,0.9488,0.950
32.962558529,-0.0572,0.0001,0.9488,0.950
32.964170404,-0.0577,-0.0002,0.9488,0.951
32.966806706,-0.0581,-0.0004,0.9490,0.951
32.969165248,-0.0587,-0.0007,0.9490,0.951
32.971230613,-0.0587,-0.0009,0.9488,0.951
32.972947852,-0.0584,-0.0007,0.9483,0.950
32.974350456,-0.0584,-0.0007,0.9480,0.950
32.977199571,-0.0584,-0.0009,0.9480,0.950
32.979363738,-0.0584,-0.0012,0.9480,0.950
32.9819478,-0.0581,-0.0012,0.9480,0.950
32.984072123,-0.0581,-0.0009,0.9480,0.950
32.98465254,-0.0584,-0.0007,0.9478,0.950
32.987368061,-0.0587,-0.0004,0.9480,0.950
32.9903678,-0.0589,-0.0004,0.9485,0.950
32.992208581,-0.0589,-0.0004,0.9488,0.951
32.994520456,-0.0589,-0.0004,0.9493,0.951
32.996394988,-0.0589,-0.0004,0.9498,0.952
32.998018634,-0.0589,-0.0004,0.9500,0.952
32.999565352,-0.0587,-0.0007,0.9503,0.952
33.001486342,-0.0584,-0.0007,0.9505,0.952
33.003765196,-0.0581,-0.0009,0.9508,0.953
33.007085665,-0.0579,-0.0009,0.9513,0.953
33.008736759,-0.0572,-0.0012,0.9515,0.953
33.010014311,-0.0566,-0.0012,0.9515,0.953
33.012585769,-0.0564,-0.0009,0.9518,0.953
33.014427488,-0.0566,-0.0009,0.9520,0.954
33.017187748,-0.0566,-0.0007,0.9528,0.954
33.019455509,-0.0566,-0.0004,0.9537,0.955
33.022097488,-0.0574,-0.0004,0.9545,0.956
33.023591446,-0.0581,-0.0002,0.9550,0.957
33.024873634,-0.0589,0.0001,0.9552,0.957
33.030565456,-0.0596,0.0003,0.9555,0.957
33.031304779,-0.0602,0.0006,0.9558,0.958
33.032989571,-0.0604,0.0008,0.9560,0.958
33.034084675,-0.0602,0.0011,0.9560,0.958
33.034983842,-0.0599,0.0013,0.9560,0.958
33.03819504,-0.0596,0.0016,0.9558,0.958
33.040794519,-0.0591,0.0016,0.9558,0.958
33.042599206,-0.0589,0.0016,0.9562,0.958
33.044130404,-0.0589,0.0016,0.9570,0.959
33.046141186,-0.0589,0.0013,0.9577,0.960
33.049146238,-0.0587,0.0013,0.9585,0.960
33.050875352,-0.0587,0.0008,0.9590,0.961
33.052287904,-0.0591,0.0006,0.9600,0.962
33.054538425,-0.0594,0.0006,0.9610,0.963
33.056692384,-0.0589,0.0006,0.9617,0.964
33.058235092,-0.0581,0.0006,0.9625,0.964
33.060973842,-0.0584,0.0006,0.9630,0.965
33.063313217,-0.0584,0.0006,0.9634,0.965
33.064437279,-0.0584,0.0008,0.9637,0.965
33.067353946,-0.0579,0.0011,0.9640,0.966
33.068638009,-0.0574,0.0011,0.9637,0.965
33.071266394,-0.0579,0.0006,0.9640,0.966
33.074642696,-0.0589,0.0003,0.9645,0.966
33.076253425,-0.0596,-0.0002,0.9645,0.966
33.077776029,-0.0602,-0.0007,0.9645,0.966
33.080070769,-0.0606,-0.0012,0.9649,0.967
33.081681394,-0.0609,-0.0017,0.9657,0.968
33.083989779,-0.0614,-0.0017,0.9664,0.968
33.085997488,-0.0616,-0.0019,0.9674,0.969
33.088608634,-0.0619,-0.0022,0.9682,0.970
33.090673425,-0.0624,-0.0022,0.9687,0.971
33.092731915,-0.0629,-0.0022,0.9689,0.971
33.095144519,-0.0631,-0.0024,0.9687,0.971
33.096435561,-0.0629,-0.0024,0.9687,0.971
33.098903061,-0.0629,-0.0027,0.9689,0.971
33.100561863,-0.0631,-0.0027,0.9697,0.972
33.102669154,-0.0624,-0.0022,0.9704,0.972
33.105548321,-0.0614,-0.0019,0.9709,0.973
33.107268113,-0.0604,-0.0017,0.9714,0.973
33.108546811,-0.0604,-0.0014,0.9719,0.974
33.110554571,-0.0602,-0.0014,0.9719,0.974
33.112535977,-0.0596,-0.0017,0.9717,0.974
33.115317331,-0.0599,-0.0017,0.9722,0.974
33.117734831,-0.0609,-0.0014,0.9727,0.975
33.120711394,-0.0604,-0.0012,0.9729,0.975
33.122032592,-0.0602,-0.0014,0.9732,0.975
33.125060352,-0.0609,-0.0012,0.9744,0.976
33.126196967,-0.0621,-0.0007,0.9752,0.977
33.13103379,-0.0626,-0.0007,0.9754,0.977
33.131876446,-0.0626,-0.0004,0.9747,0.977
33.134294363,-0.0616,-0.0002,0.9744,0.976
33.134925977,-0.0611,-0.0002,0.9752,0.977
33.136886342,-0.0611,-0.0002,0.9769,0.979
33.139408842,-0.0606,-0.0002,0.9789,0.981
33.140745248,-0.0596,0.0003,0.9794,0.981
33.142995092,-0.0587,0.0006,0.9797,0.981
33.145163842,-0.0591,0.0003,0.9799,0.982
33.146845925,-0.0606,0.0003,0.9801,0.982
33.149299623,-0.0614,-0.0002,0.9801,0.982
33.151561654,-0.0609,-0.0002,0.9804,0.982
33.153887123,-0.0604,-0.0004,0.9811,0.983
33.154595456,-0.0604,-0.0007,0.9829,0.985
33.157771342,-0.0596,-0.0004,0.9844,0.986
33.159655873,-0.0589,0.0001,0.9851,0.987
33.162261967,-0.0581,0.0003,0.9856,0.987
33.163870404,-0.0574,0.0011,0.9861,0.988
33.165062279,-0.0566,0.0018,0.9869,0.988
33.167685821,-0.0557,0.0028,0.9879,0.989
33.170380613,-0.0549,0.0033,0.9889,0.990
33.172452227,-0.0552,0.0041,0.9901,0.992
33.174907748,-0.0559,0.0041,0.9904,0.992
33.17690129,-0.0559,0.0043,0.9906,0.992
33.179119206,-0.0554,0.0045,0.9916,0.993
33.181052904,-0.0559,0.0045,0.9936,0.995
33.1831703,-0.0574,0.0045,0.9951,0.997
33.184952904,-0.0589,0.0041,0.9956,0.997
33.187116967,-0.0594,0.0041,0.9951,0.997
33.18863405,-0.0599,0.0036,0.9941,0.996
33.191184519,-0.0604,0.0036,0.9938,0.996
33.193144571,-0.0609,0.0033,0.9951,0.997
33.195697279,-0.0619,0.0031,0.9976,0.999
33.197888633,-0.0629,0.0033,0.9988,1.001
33.200660092,-0.0634,0.0031,0.9986,1.001
33.201181915,-0.0641,0.0028,0.9986,1.001
33.203282279,-0.0649,0.0023,0.9991,1.001
33.206814206,-0.0651,0.0018,0.9998,1.002
33.20875254,-0.0656,0.0011,1.0010,1.003
33.2096553,-0.0666,0.0006,1.0025,1.005
33.211889779,-0.0674,0.0003,1.0036,1.006
33.214248217,-0.0676,0.0003,1.0038,1.006
33.216138633,-0.0676,0.0001,1.0038,1.006
33.218351602,-0.0678,0.0001,1.0043,1.007
33.219752436,-0.0684,-0.0002,1.0050,1.007
33.229021186,-0.0689,-0.0004,1.0055,1.008
33.229921029,-0.0689,-0.0007,1.0055,1.008
33.230410769,-0.0681,-0.0007,1.0053,1.008
33.230836498,-0.0676,-0.0009,1.0050,1.007
33.23128655,-0.0676,-0.0012,1.0053,1.008
33.232570925,-0.0686,-0.0012,1.0063,1.009
33.234407331,-0.0691,-0.0017,1.0070,1.009
33.236533581,-0.0686,-0.0019,1.0073,1.010
33.238988217,-0.0676,-0.0024,1.0080,1.010
33.240549415,-0.0661,-0.0029,1.0090,1.011
33.243004675,-0.0654,-0.0032,1.0103,1.012
33.247688425,-0.0654,-0.0034,1.0113,1.013
33.248552019,-0.0651,-0.0034,1.0113,1.013
33.250107852,-0.0644,-0.0037,1.0108,1.013
33.252767488,-0.0631,-0.0037,1.0103,1.012
33.253916498,-0.0611,-0.0037,1.0105,1.012
33.255593321,-0.0602,-0.0039,1.0115,1.013
33.257975352,-0.0604,-0.0039,1.0125,1.014
33.259974675,-0.0602,-0.0037,1.0122,1.014
33.261811446,-0.0591,-0.0029,1.0110,1.013
33.264335613,-0.0579,-0.0022,1.0098,1.011
33.266370248,-0.0579,-0.0019,1.0100,1.012
33.268591915,-0.0591,-0.0017,1.0120,1.014
33.270971498,-0.0606,-0.0012,1.0130,1.015
33.272515352,-0.0609,-0.0012,1.0120,1.014
33.275241342,-0.0602,-0.0009,1.0110,1.013
33.275993425,-0.0602,-0.0009,1.0115,1.013
33.279054779,-0.0606,-0.0014,1.0130,1.015
33.280692696,-0.0614,-0.0019,1.0143,1.016
33.283173217,-0.0616,-0.0022,1.0143,1.016
33.285893061,-0.0614,-0.0027,1.0133,1.015
33.286387331,-0.0616,-0.0027,1.0118,1.014
33.289104154,-0.0621,-0.0027,1.0108,1.013
33.291773686,-0.0621,-0.0024,1.0110,1.013
33.294047696,-0.0621,-0.0022,1.0113,1.013
33.295678738,-0.0619,-0.0019,1.0115,1.013
33.297602644,-0.0614,-0.0012,1.0108,1.013
33.300044988,-0.0614,-0.0002,1.0098,1.012
33.301674206,-0.0611,0.0006,1.0090,1.011
33.304075769,-0.0614,0.0008,1.0090,1.011
33.306340873,-0.0616,0.0011,1.0098,1.012
33.308597644,-0.0616,0.0016,1.0103,1.012
33.310924831,-0.0609,0.0021,1.0103,1.012
33.312676498,-0.0602,0.0026,1.0105,1.012
33.314860769,-0.0594,0.0031,1.0113,1.013
33.316259727,-0.0589,0.0028,1.0120,1.014
33.318626811,-0.0589,0.0028,1.0125,1.014
33.320392488,-0.0584,0.0028,1.0128,1.014
33.323069831,-0.0574,0.0028,1.0130,1.015
33.324373425,-0.0564,0.0031,1.0133,1.015
33.326998477,-0.0557,0.0033,1.0133,1.015
33.329568217,-0.0552,0.0033,1.0128,1.014
33.330361394,-0.0549,0.0036,1.0125,1.014
33.333031081,-0.0547,0.0036,1.0125,1.014
33.335300248,-0.0549,0.0033,1.0128,1.014
33.337564623,-0.0559,0.0031,1.0135,1.015
33.339911706,-0.0572,0.0026,1.0140,1.016
33.342507279,-0.0587,0.0023,1.0137,1.015
33.343853529,-0.0599,0.0023,1.0135,1.015
33.348663894,-0.0611,0.0018,1.0140,1.016
33.349255873,-0.0616,0.0013,1.0150,1.017
33.350539675,-0.0616,0.0008,1.0158,1.018
33.352826342,-0.0614,0.0001,1.0155,1.017
33.354432175,-0.0609,-0.0007,1.0152,1.017
33.356274519,-0.0606,-0.0014,1.0145,1.016
33.358764831,-0.0599,-0.0019,1.0133,1.015
33.360303633,-0.0584,-0.0024,1.0128,1.014
33.362649519,-0.0569,-0.0032,1.0130,1.015
33.364186185,-0.0562,-0.0037,1.0137,1.015
33.366590352,-0.0564,-0.0044,1.0148,1.016
33.368222592,-0.0572,-0.0047,1.0150,1.017
33.370769154,-0.0574,-0.0049,1.0150,1.017
33.372351758,-0.0579,-0.0049,1.0150,1.017
33.376265769,-0.0584,-0.0049,1.0160,1.018
33.377544675,-0.0596,-0.0052,1.0177,1.020
33.379866185,-0.0616,-0.0054,1.0192,1.021
33.381575456,-0.0636,-0.0052,1.0197,1.022
33.384033946,-0.0644,-0.0049,1.0192,1.021
33.384951342,-0.0646,-0.0047,1.0190,1.021
33.387085248,-0.0651,-0.0047,1.0200,1.022
33.38987504,-0.0661,-0.0049,1.0215,1.024
33.392221029,-0.0664,-0.0052,1.0230,1.025
33.393904727,-0.0654,-0.0054,1.0230,1.025
33.396464415,-0.0644,-0.0054,1.0220,1.024
33.398293269,-0.0636,-0.0056,1.0212,1.023
33.400787071,-0.0634,-0.0062,1.0212,1.023
33.402987748,-0.0624,-0.0064,1.0205,1.022
33.404325873,-0.0614,-0.0067,1.0185,1.020
33.406434467,-0.0609,-0.0069,1.0148,1.017
33.409892592,-0.0609,-0.0069,1.0100,1.012
33.410621758,-0.0602,-0.0071,1.0046,1.006
33.413106915,-0.0584,-0.0074,0.9993,1.001
33.414742748,-0.0569,-0.0076,0.9951,0.997
33.417056758,-0.0557,-0.0076,0.9916,0.993
33.419445144,-0.0544,-0.0074,0.9884,0.990
33.421957175,-0.0529,-0.0074,0.9851,0.987
33.424147383,-0.0509,-0.0071,0.9824,0.984
33.425414258,-0.0499,-0.0069,0.9804,0.982
33.427534154,-0.0497,-0.0064,0.9801,0.981
33.43023306,-0.0492,-0.0062,0.9806,0.982
33.432407279,-0.0487,-0.0056,0.9816,0.983
33.433997956,-0.0489,-0.0054,0.9824,0.984
33.435976185,-0.0502,-0.0052,0.9831,0.984
33.438084154,-0.0514,-0.0049,0.9829,0.984
33.44005056,-0.0527,-0.0047,0.9824,0.984
33.44187629,-0.0547,-0.0047,0.9814,0.983
33.444799571,-0.0564,-0.0047,0.9806,0.982
33.449713894,-0.0577,-0.0044,0.9801,0.982
33.45088879,-0.0584,-0.0042,0.9799,0.982
33.451635925,-0.0594,-0.0039,0.9801,0.982
33.452922696,-0.0611,-0.0039,0.9797,0.982
33.45519905,-0.0624,-0.0032,0.9799,0.982
33.457503685,-0.0621,-0.0022,0.9806,0.983
33.45999681,-0.0609,-0.0012,0.9831,0.985
33.460818008,-0.0602,-0.0004,0.9879,0.990
33.46322556,-0.0606,0.0003,0.9928,0.995
33.466357592,-0.0611,0.0013,0.9963,0.998
33.468249831,-0.0609,0.0023,0.9986,1.000
33.469755508,-0.0596,0.0028,1.0001,1.002
33.472268373,-0.0591,0.0033,1.0031,1.005
33.473909675,-0.0599,0.0036,1.0073,1.009
33.476482279,-0.0616,0.0038,1.0105,1.012
33.478091915,-0.0629,0.0043,1.0115,1.013
33.480936394,-0.0634,0.0045,1.0113,1.013
33.483871081,-0.0639,0.0045,1.0122,1.014
33.48449405,-0.0646,0.0045,1.0145,1.017
33.486559727,-0.0654,0.0048,1.0175,1.020
33.48880879,-0.0659,0.0048,1.0210,1.023
33.491071915,-0.0659,0.0051,1.0240,1.026
33.492635769,-0.0656,0.0053,1.0262,1.028
33.4948128,-0.0651,0.0053,1.0289,1.031
33.496704831,-0.0646,0.0053,1.0329,1.035
33.498389779,-0.0646,0.0053,1.0372,1.039
33.501067852,-0.0656,0.0056,1.0412,1.043
33.503556133,-0.0666,0.0060,1.0439,1.046
33.505684206,-0.0674,0.0063,1.0451,1.047
33.508077956,-0.0681,0.0066,1.0456,1.048
33.509875769,-0.0691,0.0063,1.0466,1.049
33.512239727,-0.0706,0.0060,1.0486,1.051
33.513746081,-0.0721,0.0056,1.0504,1.053
33.515464415,-0.0726,0.0056,1.0513,1.054
33.518064415,-0.0723,0.0056,1.0509,1.053
33.52026405,-0.0721,0.0053,1.0499,1.052
33.522154467,-0.0723,0.0051,1.0496,1.052
33.5253303,-0.0726,0.0051,1.0511,1.054
33.527313946,-0.0721,0.0048,1.0528,1.055
33.528014727,-0.0711,0.0051,1.0543,1.057
33.530547852,-0.0704,0.0053,1.0551,1.057
33.532834154,-0.0701,0.0053,1.0558,1.058
33.535278946,-0.0706,0.0056,1.0558,1.058
33.5367503,-0.0716,0.0058,1.0548,1.057
33.539373894,-0.0731,0.0058,1.0538,1.056
33.540657279,-0.0746,0.0056,1.0531,1.056
33.543407175,-0.0753,0.0053,1.0518,1.055
33.545848529,-0.0758,0.0048,1.0499,1.053
33.550157748,-0.0766,0.0045,1.0471,1.050
33.550828633,-0.0771,0.0041,1.0444,1.047
33.551246654,-0.0778,0.0038,1.0419,1.045
33.553129623,-0.0778,0.0033,1.0397,1.043
33.555553529,-0.0773,0.0033,1.0376,1.041
33.558089206,-0.0758,0.0033,1.0359,1.039
33.56057681,-0.0756,0.0033,1.0354,1.038
33.562705717,-0.0761,0.0033,1.0359,1.039
33.564461967,-0.0768,0.0033,1.0354,1.038
33.566262592,-0.0776,0.0038,1.0339,1.037
33.568780717,-0.0783,0.0043,1.0319,1.035
33.570954883,-0.0798,0.0045,1.0312,1.034
33.572308842,-0.0811,0.0048,1.0292,1.032
33.574229831,-0.0818,0.0053,1.0257,1.029
33.577601915,-0.0823,0.0056,1.0237,1.027
33.578777852,-0.0818,0.0056,1.0227,1.026
33.581060404,-0.0803,0.0053,1.0215,1.025
33.583414675,-0.0788,0.0051,1.0190,1.022
33.584427331,-0.0776,0.0048,1.0167,1.020
33.587133581,-0.0761,0.0041,1.0145,1.017
33.588653477,-0.0743,0.0036,1.0125,1.015
33.591340769,-0.0721,0.0036,1.0105,1.013
33.593682383,-0.0704,0.0033,1.0093,1.012
33.595338269,-0.0689,0.0028,1.0080,1.010
33.597871498,-0.0681,0.0031,1.0070,1.009
33.600679154,-0.0671,0.0033,1.0058,1.008
33.60194181,-0.0661,0.0038,1.0050,1.007
33.604269831,-0.0654,0.0043,1.0046,1.007
33.605177383,-0.0646,0.0048,1.0046,1.007
33.607531602,-0.0646,0.0051,1.0046,1.007
33.610568373,-0.0651,0.0056,1.0043,1.006
33.61254431,-0.0654,0.0060,1.0038,1.006
33.614072123,-0.0654,0.0063,1.0033,1.005
33.61703556,-0.0651,0.0066,1.0036,1.006
33.619386081,-0.0646,0.0068,1.0043,1.006
33.620460977,-0.0639,0.0068,1.0050,1.007
33.623092956,-0.0631,0.0068,1.0055,1.008
33.624696342,-0.0626,0.0068,1.0058,1.008
